鲁迅	中国	伟大也要有人懂。	《叶紫作序》（1935年）
馬克·吐溫	美国	在四月一日時，回想一下這一年來的其他364天自己在做些什麼。	The first of April is the day we remember what we are the other 364 days of the year.
馬克·吐溫	美国	快乐的情感是来源于与不好的事的对比，而快乐本身并没有任何意义。	Happiness ain't a thing in itself --- it's only a contrast with something that ain't pleasant. That's all it is.
馬克·吐溫	美国	絕不要和愚蠢的人爭論，他們會把你拖到他們那樣的水平，然後回擊你。	Never argue with stupid people, they will drag you down to their level and then beat you with experience.
馬克·吐溫	美国	人一生有兩個最重要的日子，一是出生的那天，二是發現你為何而生的那天。	The two most important days in your life are the day you are born and the day you find out why.
馬克·吐溫	美国	良好的教養在於隱藏我們對自己較佳的評價，以及隱藏我們對他人較差的評價。	Good breeding consists in concealing how much we think of ourselves and how little we think of the other person.
馬克·吐溫	美国	真相比小說更加荒誕，因為虛構是在一定邏輯下進行的，而現實往往毫無邏輯可言。	Truth is stranger than fiction, but it is because Fiction is obliged to stick to possibilities; Truth isn’t.
馬克·吐溫	美国	每一個人生下來都擁有一項資產，它比其他所有的資產價值都高，就是他最後的一口氣。	Each person is born to one possession which outvalues all his others --- his last breath.
馬克·吐溫	美国	「名聲」如同是蒸氣，「聲望」如同是意外，在地球上唯一可以確定的事情是被遺忘掉。	Fame is vapor; popularity an accident; the only earthly certainty is oblivion.
馬克·吐溫	美国	當一個人閱讀聖經時，他對於神祇所知程度的驚訝往往低於他對於神祇所不知程度的驚訝。	When one reads Bibles, one is less surprised at what the Deity knows than at what he doesn't know.
馬克·吐溫	美国	有一個人從天堂來到人間旅遊，他所使用的是有效三十天的減價票，他試圖要把他的回程票賣掉。	Ingersoll's story of the man that went down from heaven on a reduced-rate excursion ticket good for 30 days --- and tried to sell his return ticket.
馬克·吐溫	美国	經常要坦白地承認一項過失錯誤，這將使你的上司意料防備不及，才會給你一個機會去犯更多的錯誤。	Always acknowledge a fault frankly. This will throw those in authority off their guard and give you an opportunity to commit more.
馬克·吐溫	美国	沒有一個世紀，也沒有一個國家曾經缺少過這樣的專家，他們能夠知道神祇的心思，而且也願意表示出來。	There was never a century nor a country that was short of experts who knew the Deity's mind and were willing to reveal it.
馬克·吐溫	美国	如果你收養了一隻飢餓可憐的狗，並且讓牠舒適順利，牠將不會咬你，這便是一個人與一隻狗之間最主要的差別。	If you pick up a starving dog and make him prosperous, he will not bite you. This is the principal difference between a dog and a man.
馬克·吐溫	美国	印度擁有兩百萬個神靈，他們崇拜所有的這些神靈。在宗教上其他的國家都是窮人，印度是唯一的「百萬富翁」。	India has 2,000,000 gods, and worships them all. In religion other countries are paupers; India is the only millionaire.
馬克·吐溫	美国	人類是唯一如此的動物：他愛護他的鄰居就如同愛護他自己一樣，但是如果對方的宗教神學有問題，他會割斷對方的喉嚨。	He is the only animal that loves his neighbor as himself, and cut his throat if his theology isn't straight.
馬克·吐溫	美国	但誰會為撒但祈禱呢？十八個世紀以來，有誰具有共同的人性，為一個最有需要的罪人祈禱？（出自《簡·蘭普頓·克萊門斯》）	But who prays for Satan? Who, in eighteencenturies, has had the common humanity to pray for the one sinner that needed it most?（From Jane Lampton Clemens）
馬克·吐溫	美国	雖然在一切的成長物中，愛情看上去是最快的，究其實卻最遲緩。男男女女沒有一個人曉得什麼是十全十美的愛，除非一直到他們結婚了二十五年之後。	Though love seems the fastest of all growths, it is really the slowest. No man or woman knows what perfect love is, until they have been married a quarter of a century.
馬克·吐溫	美国	二十年後，你會懊悔更多的是那些現在沒做，而不是真的做了的事。所以，拋開繩結，駛離安全的港灣。掌握好你的風向，勇敢的探險，夢想，發現吧。	Twenty years from now, you will be more disappointed by the things you didn’t do than the ones you did.So throw off the bowlines. Sail away from the safe harbor. Catch the trade winds in your sails. Explore. Dream. Discover. （註：這句説話被部份人質疑不是由馬克·吐温所説的。）
馬克·吐溫	美国	我會用city而永不用Metropolis來表達城市，用cop而永不用policeman來表達警察，既然三丶四個字母可以賺七個美分，為什麼要用長而贅的字呢？	I never write Metropolis for seven cents because I can get the same price for city. I never write policeman because I can get the same money for cop.
馬克·吐溫	美国	亞當真是一位老糊塗，他本來一切事情都很順利，而且他已經成功的贏得社區內最漂亮女孩子的芳心，但是他對自己的征服成果卻感到不滿足，他必須去吃那一顆可憐的小蘋果。	What a fool old Adam was. Had everything his own way; had succeeded in gaining the love of the best looking girl in the neighborhood, but yet unsatisfied with his conquest he had to eat a miserable little apple.
亨利·戴维·梭罗	美国	出發吧!最好的地方就在你的腳下！	
亨利·戴维·梭罗	美国	從此人心堅硬，任勞任怨，證明我們的身體本是岩石。（湖濱散記）	
亨利·戴维·梭罗	美国	如此微小的開端──就像一粒塵埃──卻是巨樹的起源。(種子的信仰)	
亨利·戴维·梭罗	美国	孤獨這個地方 偶爾前往是不錯,但是如果停留在那裏 就會無比寂寞。	
亨利·戴维·梭罗	美国	無論是如何古老的思想與行為，除非有確證，便不可以相信。（湖濱散記）	
亨利·戴维·梭罗	美国	有時候我划船在瓦爾登湖上時，我就停止了生活，而開始了自己的存在。（瓦尔登湖）	
亨利·戴维·梭罗	美国	就像我们面对面和在明朗的白天里悟到真理一样，我们也在背地里和在黑夜中与真理不期而遇。	
亨利·戴维·梭罗	美国	和同伴格格不入的人，或许只是因为他听到的拍子不一样。何不就让这人随着他听到的乐声走，管他有无节奏，是否离谱呢。	
亨利·戴维·梭罗	美国	只要有一株馬利筋懷抱信仰，傑出成熟的種子，誰還相信聖經中先知米勒或但以理所言，關於世界末日將在今年夏天來臨的預言呢？	
霍华德·菲利普斯·洛夫克拉夫特	美国	人类最古老而强烈的情绪，便是恐惧；而最古老最强烈的恐惧，便是对未知的恐惧。	《文学中的超自然恐怖》，1927年作，1938年發表
艾薩克·巴什維斯·辛格	美国	我吃素是出於對雞隻的考量	
艾薩克·巴什維斯·辛格	美国	廢紙簍依然是作家最好的朋友。	
艾薩克·巴什維斯·辛格	美国	唯一產生優秀作品的是艱苦的工作。	
艾薩克·巴什維斯·辛格	美国	在你背叛别人的那一刻，你也背叛了自己。	原文：When you betray somebody else, you also betray yourself.
艾薩克·巴什維斯·辛格	美国	过日子就像是上帝在写小说，就让他放开手去写吧。	原文：Life is God's novel. Let him write it.
艾薩克·巴什維斯·辛格	美国	在愛情和性愛中比在任何其他關係中，人的本性顯露得更充份。	
艾薩克·巴什維斯·辛格	美国	也許有才能而又敏感的人能拯救文化；說不定藝術家具有先知的才智。	
艾薩克·巴什維斯·辛格	美国	真正的藝術家應該振奮讀者的精神，給讀者提供一個消遣和避難的所在。	
艾薩克·巴什維斯·辛格	美国	對於有創造力的人來說，悲觀並不等於頽廢，而是一種拯救人類的強烈熱情。	
艾薩克·巴什維斯·辛格	美国	愛情不是游戲，首先我得看得起那個人，信任他，對他的思想和各格都完全放心才行。	
艾薩克·巴什維斯·辛格	美国	如果你真心愛一個女人，那麼她的朋友就是你的朋友，她的樂趣就是你的樂趣，她的喜悅也應當是你的喜悅。	
艾薩克·巴什維斯·辛格	美国	大家總是拿「人類自古就吃肉」來當作繼續吃葷的藉口，如果照這個邏輯來推論，那麼我們應該也不能阻止人類互相殘殺的行為，因為自古以來人類便一直這麼做。	
列夫·托爾斯泰	俄罗斯	真正的善行能隱藏自己。	
列夫·托爾斯泰	俄罗斯	哪裡有愛，哪裡就有上帝。	
列夫·托爾斯泰	俄罗斯	決心即力量，信心即成功。	
列夫·托爾斯泰	俄罗斯	瞭解一切，就會原諒一切。	
列夫·托爾斯泰	俄罗斯	認為人可以沒有信仰是一種迷信。	
列夫·托爾斯泰	俄罗斯	真正的知識要靠思考而非記憶來習得。	
列夫·托爾斯泰	俄罗斯	人類的使命，在於自強不惜地追求完美。	
列夫·托爾斯泰	俄罗斯	沒有智慧的頭腦，就像沒有蠟燭的燈籠。	
列夫·托爾斯泰	俄罗斯	貧窮是悲哀的事。但是富裕則倍加悲哀。	
列夫·托爾斯泰	俄罗斯	一個人給予的越少，要求的越多，他就越壞。	
列夫·托爾斯泰	俄罗斯	接近蜜蜂不能不加小心，接近人不能沒有愛心	
列夫·托爾斯泰	俄罗斯	財富並非永久的朋友，朋友卻是永久的財富。	
列夫·托爾斯泰	俄罗斯	一切利己的生活，都是非理性的，動物的生活。	
列夫·托爾斯泰	俄罗斯	人生不是一種享樂，而是一樁十分沉重的工作。	
列夫·托爾斯泰	俄罗斯	只有不斷製造地獄的人，才擔心自己深陷其中。	
列夫·托爾斯泰	俄罗斯	人生的價值，並不是用時間，而是用深度去衡量的。	
列夫·托爾斯泰	俄罗斯	人若隨時反省自己的缺點，便無暇顧及別人的缺點。	
列夫·托爾斯泰	俄罗斯	當你受誘惑、焦慮時，想想自己的心靈，並想起神。	
列夫·托爾斯泰	俄罗斯	聖人探索過一切的可知，這才充分認識到自己的無知。	
列夫·托爾斯泰	俄罗斯	道德之純潔是睿智的條件，而它的結果是精神之和平。	
列夫·托爾斯泰	俄罗斯	當勞動真正為生活所需時，它便會是一種喜悅而非痛苦。	
列夫·托爾斯泰	俄罗斯	你可以希望別人說你的好話，可千萬別急著說自己的好話。	
列夫·托爾斯泰	俄罗斯	人若以盡天道為己命，便不會因別人的論斷而感到戰戰兢兢。	
列夫·托爾斯泰	俄罗斯	我深信，再也沒有比著裝對於人的發展會有這樣驚人的影響。	
列夫·托爾斯泰	俄罗斯	人生並非遊戲，因此，我們並沒有權利只憑自己的意願放棄它。	
列夫·托爾斯泰	俄罗斯	沒人能舉起自己，人也無法讚賞自己。自我讚賞讓自己在他人前貶值。	
列夫·托爾斯泰	俄罗斯	真正的幸福只能在對鄰人的服務裡找到，人的生活也因此才彼此相聯。	
列夫·托爾斯泰	俄罗斯	人所能得到的最大幸福、最自由快樂的心境，莫過於愛別人和為別人獻身。	
列夫·托爾斯泰	俄罗斯	對人存善心是我們的義務，若我們對人不善，我們的惡念便也會挑起別人的惡。	
列夫·托爾斯泰	俄罗斯	思想、思想的表現（語言）都是嚴肅的，為肯定自己而玩起文字遊戲絕非好事。	
列夫·托爾斯泰	俄罗斯	我們的生活方向無論怎樣被過去的事情影響著，也能因精神上的努力而得以改善。	
列夫·托爾斯泰	俄罗斯	善心與深情會美化生命，會化解所有的矛盾衝突，解開糾紛，化繁為簡，撥雲見日。	
列夫·托爾斯泰	俄罗斯	幸福的家庭有同樣的幸福，而不幸的家庭則各有各的不幸。——《安娜·卡列尼娜》	
列夫·托爾斯泰	俄罗斯	基督傳講的真理簡單易懂，幼兒亦能明白，只有自稱是基督徒而不配之的人才對此不解。	
列夫·托爾斯泰	俄罗斯	我們對別人的論斷往往是不正確的，因為沒人能真正認識別人身上已發生和正發生的事。	
列夫·托爾斯泰	俄罗斯	重要的不是知識的數量，而是知識的質量，有些人知道很多很多，但卻不知道最重要的東西。	
列夫·托爾斯泰	俄罗斯	生命可以是喜悅的，也應當是這樣，只要我們盡了義務，過該有的生活，便會感到無比的喜悅。	
列夫·托爾斯泰	俄罗斯	一個人就像一個分數，他的實際才能是分子，他對自己的評價是分母──分母越大，分數的值就越小。	
列夫·托爾斯泰	俄罗斯	勞動——儘自己的力量工作，是人生的必要條件。人若不做必要而合理的事，便會去做不必要而愚昧的事。	
列夫·托爾斯泰	俄罗斯	一個人越聰明、越善良，他看到別人身上的美德越多；而人越愚蠢、越惡毒，他看到別人身上的缺點也越多。	
列夫·托爾斯泰	俄罗斯	我們各自都有著上天要我們完成的事業，我們雖然無法知道那事業的整體，卻不得不知道自己應做的那份工作。	
列夫·托爾斯泰	俄罗斯	人應當互助，應當自覺地互助。為接受自己同胞的扶助，不是只管付錢就夠，還必須以尊敬、感謝，和親切來回報。	
列夫·托爾斯泰	俄罗斯	真正的宗教指的是我們的內心與環繞我們的無限境遇間的一種關係，它讓我們的生活與無限結合，並引導我們行為。	
列夫·托爾斯泰	俄罗斯	讓我們失去平安的，並非變換著的環境，而是不知足的慾望。什麼都想做的人最後便會什麼都不想做；只做自己該做的事吧。	
列夫·托爾斯泰	俄罗斯	勤勞對所有人都是重要的，因為勤勞能帶給人真正的幸福。不教孩子們用雙手來勞動，便是為他們未來可能的搶奪行為做準備。	
列夫·托爾斯泰	俄罗斯	動物不運動自身的肌肉便無法健康地生存，人來也一樣。如果你想快樂地運用肌肉，最好把它用於有益的工作，特別是服務他人。	
列夫·托爾斯泰	俄罗斯	人以他的所為影響著自己的生活；一個人所做的事可以決定他的幸與不幸；這是人生之道。因而，對我們最重要的便是我們現在正做的事情。	
列夫·托爾斯泰	俄罗斯	「不要抵抗罪惡，但是你們自己也不要參與罪惡——不要參與法庭的以暴力為基礎的活動，不要收税，更重要的是不要當兵，那麼就沒有人能夠奴役你們。」	
列夫·托爾斯泰	俄罗斯	愛剛萌芽時非常柔弱，一點也碰不得。只有成長的時候才會變得強大。而無知道揠苗助長則反而害了它。重要的是：以智慧的太陽來照顧，來培育愛的小芽。	
列夫·托爾斯泰	俄罗斯	苦惱是人的成長裡不可缺少的條件。如果沒有苦惱，人便不會了解自己的內心世界，也不會了解自己本身。在苦惱中探索精神成長的意義吧，苦惱與悲哀也會隨之消失。	
普希金	俄罗斯	阅读，是最好的学问。	
普希金	俄罗斯	希望是厄运的忠实的姐妹。	
普希金	俄罗斯	年轻的良知像晴天一样明洁。	
普希金	俄罗斯	没有幸福，只有自由和平静。	
普希金	俄罗斯	一切过去了的将会变成亲切的回忆。	
普希金	俄罗斯	假如生活欺骗了你，不要悲伤，不要心急！	出自：《假如生活欺骗了你》
普希金	俄罗斯	人的影响短暂而微弱，书的影响则广泛而深远。	
普希金	俄罗斯	倾听着年轻姑娘的歌声，老人的心也变得年轻。	
普希金	俄罗斯	我们喜爱高尚的谎言，胜过喜爱许许多多的真理。	出自：《英雄》
普希金	俄罗斯	法律之剑不能到达的地方，讽刺之鞭必定可以到达。	
普希金	俄罗斯	爱惜衣裳要从新的时候起，爱惜名誉要从幼小时候起。	
普希金	俄罗斯	被你那缠绵悱恻的梦想，随心所欲选中的人多么幸福。	
普希金	俄罗斯	敏感并不是智慧的证明，傻瓜甚至疯子有时也会格外敏感	
普希金	俄罗斯	生活之梦啊！飞逝吧，我不惋惜，在黑暗中消失吧，空虚的幻影。	
普希金	俄罗斯	读书和学习是在别人思想和知识的帮助下，建立起自己的思想和知识。	
普希金	俄罗斯	一切都是瞬息，一切都将会过去；而那过去了的，就会成为亲切的怀恋。	出自：《假如生活欺骗了你》
普希金	俄罗斯	不论是多情诗句，漂亮的文章，还是闲暇的欢乐，什么都不能代替无比亲密的友谊。	
普希金	俄罗斯	等青春轻飘的烟雾把少年的欢乐袅袅曳去，之后，我们就能取得一切值得吸取的东西。	
普希金	俄罗斯	世界的设计创造应以人为中心，而不是以谋取金钱，人并非以金钱为对象而生活，人的对象往往是人。	
普希金	俄罗斯	在冷漠的人群面前，我说着一种自由的真理的语言，但是对凡庸愚昧的人群来说，高贵的心的声音却可笑到极点。	
歌德	德国	我愛你，與你無關。	
歌德	德国	青春就是无酒自醉。	英文：Youth is intoxication without wine.
歌德	德国	最不自然的東西也是自然。	
歌德	德国	感覺並不會詐欺，判斷卻會。	
歌德	德国	唯有太陽有權利身上帶著斑點。	
歌德	德国	越感到你是人，你越是想像神！	
歌德	德国	人格是大地之子最崇高的幸福。	出处:《东西诗篇》
歌德	德国	寫歷史，乃是脫卻過去的一種方法。	
歌德	德国	时间是我的财产，我的田地是时间。	出处:《格言诗二十六首》
歌德	德国	今天沒開始做的事，明天絕不會完成。	
歌德	德国	所有理论都是灰色的，生命的金树常青。	出处：《浮士德》
歌德	德国	你若要迈入无限，就只在有限中走向各方面。	出处:《格言诗二十六首》
歌德	德国	只要我們能善用時間,就永遠不愁時間不夠用。	
歌德	德国	凡不是就着泪水吃过面包的人是不懂得人生之味的人。	
歌德	德国	意志的力量無法成功的時候，只有等待好機遇的到來。	
歌德	德国	決定一個人的一生，以及整個命運的，只是一瞬之間。	
歌德	德国	能分享他人痛苦的，是人；能分享他人快樂的，是神。	
歌德	德国	你若要为你的意义而欢喜，就必须给这个世界以意义。	出处:《格言诗二十六首》
歌德	德国	在晚间我拍死了一千个苍蝇，在黎明却有一个把我搅醒。	出处:《格言诗二十六首》
歌德	德国	一個有真正大才能的人卻在工作過程中感到最高度的快樂。	
歌德	德国	我要做的事，不過是伸手去收割旁人替我播種的莊稼而已。	
歌德	德国	自然不斷地建設，又不斷地破壞。自然的工廠是難以達成的。	
歌德	德国	人們還往往把真理和錯誤混在一起去教人，而堅持的卻是錯誤。	
歌德	德国	誰要遊戲人生，他就一事無成，誰不能主宰自己，永遠是一個奴隸。	出处:《格言和感想集》
歌德	德国	痛苦遺留給你的一切，請細加回味！苦難一經過去，苦難就變為甘美。	出處：《格言集》
歌德	德国	關鍵在於要有一顆愛真理的心靈，隨時隨地碰見真理，就把它吸收進來。	
歌德	德国	人变得真正低劣时，除了對别人的不幸幸災樂禍外，已无其他乐趣可言。	原文
歌德	德国	人在努力時一定會有迷惘的時候，只有在快樂和困惑的時候才能認識自己。	
歌德	德国	我們為祖國服務，也不能都採用同一方式，每個人應該按照資稟，各盡所能。	
歌德	德国	你不是有一份遗产吗？认真地把它当作任务吧！只有如此，你才真把它变成自己的东西。	
歌德	德国	真理就是火炬，同時也是一支巨大的火把。因此我們都想瞇著眼睛走過去，甚至擔心會被燙傷。	
歌德	德国	我不應把我的作品全歸功於自己的智慧，還應歸功於我以外向我提供素材的成千成萬的事情和人物。	
歌德	德国	我們對於真理必須經常反覆地說，因為錯誤也有人在反覆地宣傳，並且不是有個別的人而是有大批的人宣傳。	
歌德	德国	我這一生基本上只是辛苦工作，我可以說，我活了七十五歲，沒有那一個月過的是舒服生活，就好像推一塊石頭上山，石頭不停地滾下來又推上去。	